Column1,Column4,Column5,Column6,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,And and,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Thank you.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,"I T and t, and",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Yeah. Yeah, sure.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Okay, checking account.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,That okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I'm sure.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Mail,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And they see.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,The email.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,That the,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,guy.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,In,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,G.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,At Yahoo?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Like a phone? I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,kind of now?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,My name is?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,But I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Rising that you.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Yeah, phone.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And then.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Internet, t, and t.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"But, yeah?",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Okay, the",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,The a T and t t. V.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,t t my,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,A T and t my,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Time and,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,They told me I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Couldn't,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I don't know I'm,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I'm,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I'm liking.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Phone,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,On that payment?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,and get it.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,know.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I'm,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,In,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,That,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,again.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,The,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,number.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,number.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,"Okay, you know.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And then.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,"Yeah, don't.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"And then, yeah?",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,checking account number.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,When?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Pay,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,not be.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Mail when I am.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Look at the email make sure.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"That you get, you can.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Email email.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,and more and,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I can.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And then maybe I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,could be.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,billing cycle or not.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,but I'm not.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,So,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Sure.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,You,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,and t center and,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,"And then, and and now.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,They had.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I don't.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I don't know.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,And then it.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,And how much?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,and see if I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,know.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I have.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I had a,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Five,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And and,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,Didn't,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,And you?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,"You know, and then I'll have.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,"You know, and then.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I'm gonna,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,"And, okay?",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And and,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Yeah, okay?",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Because,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I've been.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,I don't.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,going to.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,My yeah?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Okay, yeah?",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I got.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Okay, so?",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,To give me a,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Data,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Call,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,weaken now.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And then.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,You had.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,The,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Service.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And T.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And fifteen?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,On your,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Data,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,They can.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,call you right now.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Yeah.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Yeah, yeah? I've been.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,I've been least get on?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,ThPSGhen.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,Let me.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,T and t t.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Okay.,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,And you?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,Haven't,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,That you pay?,,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_CUSTOMER,"Yes, I need to.",,,
01J3QT9YCMSE5E5GAG149X42S8,SENDER_AGENT,"Yeah, yeah? Yeah, I'm sorry.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Hm,"The customer contacted to change their auto pay method as it was not working on the app. The agent verified the customer's account, obtained the new card information, updated the autopay method, and confirmed the changes made. The agent also offered information about perks and incentives available to the customer. The autopay method was successfully updated during the call, and the customer was informed that a confirmation email would be sent. The customer was satisfied with the resolution and no further changes were needed on the account.",,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Thank,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Hello.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Cool,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Hello.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Hello.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Good morning, this or next May I have your first name and last name, please?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Kathleen the page. So how do you want me to ask your pass line.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Kathleen page.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"Um, I'm trying to change my auto pay method I it wasn't. It wasn't working on they app.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Teacher, I?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Um, so before that. May I have your passcode?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yes.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,so that I can authenticate account.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, thank you so much for that.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,I'm currently authenticating your account right now.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,So,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,So I?,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Yes.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"The one one, two, three, one.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,I am not opening your account here.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Um, so you wanted to change your your autopay right.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yes.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,I can figure already enrolled in autopay so May I know.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yes.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,What's the problem with your autopay,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Uh you wanted to change your your card number in your your autopay right.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,The the card that I have an autopay is no longer in use. I need to change it.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,So here.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,So Let me just give me a moment to change it right here?,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,To see I have no a pending your autopay here.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"While off on a pending your your autopay here, I can actually see.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,The You're eligible for some of the perks and discount you want to take advantage of that.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yes.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"But, please remind me. After",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"Um, I?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,I I spoke I I think I already has,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,So,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yes.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Four one one eight.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"seven, eight, one 0z",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,0z five five four.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,I may I May I have your card number and it your that you wanted to change.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, thank you so much for that.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,{voice.creditcard.digitsTranscribed:***** *** *}z {voice.creditcard.digitsTranscribed:****}.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,How about the expiration date of that card.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"Um, June {voice.creditcard.digitsTranscribed:******} seventh.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, uh, May I have the year, June {voice.creditcard.digitsTranscribed:******} seventh the years.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, OK?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, thank you so much for that. How about.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,The,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"No, no, {voice.creditcard.digitsTranscribed:*** ****** ****** *****}.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,The security code.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,{voice.creditcard.digitsTranscribed:*** ***** *}z,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Six eight 0z,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, thank you so much for per patiently waiting just to confirm I have the right card number here. Can you can you repeat that? For me, again.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"OK, just {voice.creditcard.digitsTranscribed:***} second?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"OK, it is.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"{voice.creditcard.digitsTranscribed:**** *** *** *****, *****, *****, *** *}z {voice.creditcard.digitsTranscribed:*}z {voice.creditcard.digitsTranscribed:**** **** **** ***** *** *}z {voice.creditcard.digitsTranscribed:****}.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, OK? Thank you so much for giving that.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, thank you so much for that again, again. This is like June {voice.creditcard.digitsTranscribed:****** ****** *****} right expiration date. So this is I want, OK? Thank you so much.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yeah.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Um, how about the security code.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,That the security code that here.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,{voice.creditcard.digitsTranscribed:*** ***** *}z,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Get That's it, right? Because so much connection? It is the right number that this right here, so?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Can we can review Um,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Just to confirm here that you have agreed to to automatic payments, which will we call auto pay your selected payment method will be charged in the amount of each bill on the draft date shown on your bill. We will keep this payment method on file for auto pay and may receive updates for the payment method from your financial institute. If you later wish to cancel auto pay or change your payment method call the customer care number on your bill. Or visit ATT dot com she?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Changes are not immediate and your payments may proceed before your request is Internet ID?,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, can I can hear? Yes, for that.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yep.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,You're OK. Thank you so much.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Uh, it's not I am now.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"I am Nope, waiting for it to be successfully in submitted successfully true process your autopay enrollment but",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yes.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"Um, that's that's OK. I'll see what I have right now. Thank you.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Now As I told you a while ago. Just remember it? Your account is eligible of some of the perks and incentives that you we offer here at a T and t. In order for me to make that you're getting the best value of what you're paying for? Allow me to ask you questions for me to provide you the best options and recommendations OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Um,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Right now, so?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Just just just give you, um",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yeah.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"I can see here that you only have two lines, um, how many are you are in the family.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Two two lines.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Phone,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Yes, two lines here in your account, um, how many are you in the family again.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Two.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Or in your household?,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Two.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Two.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"Two OK OK, um",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,So katelyn How are you do for a living.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Just you that.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"OK, so Thank you for confirming me that, um, I I I actually change your your autopay enrollment here already, so just just because, uh, to give you a quick recap is there.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"I you know I I do not want to change anything on my account. Right now, all I wanted to do was update my method of payment.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,"No, no, not.",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Just keeps week.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,You,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"You call in today because you wanted to change your your auto pay method, right?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,Yes.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"We did is we reach we change your autopay and it's now changed. So it's It's now settled, OK?",,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,Um,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_CUSTOMER,OK.,,,
01J41TY2Z6YDR7SDKXYHRPEQSH,SENDER_AGENT,"After this call. You will be receiving a post to the fiction of what we did today. And what's We are gather getting so I think you so much, calling.",,,
01J4DGQK87X8CHDVJ587123CC4,SENDER_AGENT,"Hi! This is Andres from the PSG Sales Department. May I get your name? Also, in order to give you a personalized assistance please confirm if you are a new or existing customer.","Customer inquiring about purchasing a new device but had a remaining balance from an old wireless account. Agent suggested two options: pay off the remaining balance to open a new account or add a new line to an existing account for immediate purchase of the new device. Customer opted to pay off the remaining balance and proceeded with the transaction. The order was successfully completed, and the new device was scheduled to be delivered on August 6th, with the payment for sale taxes being the only requirement to proceed. Broadband facts were discussed in the conversation.",,
01J4DGQK87X8CHDVJ587123CC4,SENDER_CUSTOMER,New,,,
